"id","matchDate","Country","League","Season","homeTeam","awayTeam","H","D","A","O05","U05","O15","U15","O25","U25","O35","U35","O45","U45","BTTSY","BTTSN"
"79705","18-01-26 20:45","Italy","Serie A","2025/2026","AC Milan","Lecce","1.31","5.35","12.20","1.04","11.60","1.26","3.95","1.88","2.01","3.21","1.36","6.02","1.14","2.44","1.56"
"79698","18-01-26 18:00","Italy","Serie A","2025/2026","Torino","AS Roma","4.59","3.37","1.94","1.06","9.57","1.33","3.41","2.09","1.81","3.82","1.28","7.62","1.09","1.87","1.94"
"79684","18-01-26 15:00","Italy","Serie A","2025/2026","Bologna","Fiorentina","2.32","3.35","3.31","1.05","11.00","1.26","4.00","1.89","2.00","3.01","1.40","5.81","1.14","1.60","2.34"
"79673","18-01-26 12:30","Italy","Serie A","2025/2026","Parma","Genoa","3.01","2.73","3.01","1.17","5.24","1.54","2.50","2.77","1.46","5.53","1.15","11.10","1.05","1.96","1.85"
"79663","17-01-26 20:45","Italy","Serie A","2025/2026","Cagliari","Juventus","7.08","4.10","1.55","1.06","9.47","1.34","3.37","2.11","1.80","3.85","1.27","7.69","1.09","2.16","1.70"
"79648","17-01-26 18:00","Italy","Serie A","2025/2026","Napoli","Sassuolo","1.47","4.41","8.13","1.06","9.57","1.33","3.41","2.09","1.81","3.82","1.28","7.62","1.09","2.33","1.61"
"79598","17-01-26 15:00","Italy","Serie A","2025/2026","Udinese","Inter","7.16","4.60","1.49","1.02","15.00","1.26","4.00","1.80","2.10","3.01","1.40","5.81","1.14","1.98","1.83"
"79574","16-01-26 20:45","Italy","Serie A","2025/2026","Pisa","Atalanta","6.68","4.06","1.58","1.04","11.60","1.24","4.21","1.80","2.10","2.86","1.43","5.53","1.15","1.86","1.95"
"79562","15-01-26 20:45","Italy","Serie A","2025/2026","Como","AC Milan","3.17","3.28","2.44","1.06","9.57","1.30","3.62","2.09","1.81","3.50","1.31","6.83","1.11","1.74","2.09"
"79560","15-01-26 18:30","Italy","Serie A","2025/2026","Verona","Bologna","4.12","3.16","2.12","1.08","8.42","1.37","3.16","2.23","1.68","4.16","1.24","8.40","1.08","1.90","1.90"
"79557","14-01-26 20:45","Italy","Serie A","2025/2026","Inter","Lecce","1.18","8.24","15.40","1.02","18.50","1.18","5.00","1.54","2.50","2.44","1.57","4.37","1.22","2.33","1.61"
"79553","14-01-26 18:30","Italy","Serie A","2025/2026","Napoli","Parma","1.33","5.35","11.20","1.05","11.00","1.28","3.75","1.89","2.00","3.18","1.37","5.81","1.14","2.33","1.61"
"79547","12-01-26 20:45","Italy","Serie A","2025/2026","Juventus","Cremonese","1.28","6.27","11.50","1.02","15.80","1.20","4.74","1.58","2.42","2.50","1.54","4.45","1.22","2.06","1.76"
"79545","12-01-26 18:30","Italy","Serie A","2025/2026","Genoa","Cagliari","2.26","2.97","3.99","1.13","6.38","1.49","2.66","2.66","1.49","4.96","1.18","11.00","1.05","2.03","1.79"
"79031","11-01-26 20:45","Italy","Serie A","2025/2026","Inter","Napoli","1.79","3.61","5.11","1.08","8.51","1.37","3.19","2.19","1.74","3.82","1.28","7.62","1.09","1.98","1.83"
"79029","11-01-26 18:00","Italy","Serie A","2025/2026","Verona","Lazio","4.05","2.88","2.29","1.14","5.85","1.57","2.45","2.83","1.44","5.96","1.14","12.40","1.04","2.20","1.67"
"79017","11-01-26 15:00","Italy","Serie A","2025/2026","Fiorentina","AC Milan","3.59","3.33","2.21","1.05","10.60","1.23","4.25","1.78","2.13","2.83","1.44","5.48","1.16","1.60","2.34"
"79012","11-01-26 12:30","Italy","Serie A","2025/2026","Lecce","Parma","2.71","3.00","3.05","1.11","6.84","1.46","2.77","2.50","1.54","5.01","1.18","10.10","1.06","2.00","1.82"
"77860","10-01-26 20:45","Italy","Serie A","2025/2026","Atalanta","Torino","1.63","3.86","6.35","1.05","10.60","1.29","3.72","1.98","1.90","3.18","1.37","6.42","1.12","1.89","1.92"
"77854","10-01-26 18:00","Italy","Serie A","2025/2026","AS Roma","Sassuolo","1.71","3.69","5.72","1.08","8.51","1.33","3.41","2.09","1.81","3.82","1.28","7.62","1.09","1.96","1.85"
"77839","10-01-26 15:00","Italy","Serie A","2025/2026","Como","Bologna","2.00","3.34","4.31","1.07","9.00","1.33","3.40","2.21","1.73","3.71","1.29","7.24","1.10","1.83","1.98"
"77840","10-01-26 15:00","Italy","Serie A","2025/2026","Udinese","Pisa","1.96","3.38","4.44","1.08","8.42","1.37","3.16","2.21","1.73","3.85","1.27","7.69","1.09","1.90","1.90"
"75831","08-01-26 20:45","Italy","Serie A","2025/2026","AC Milan","Genoa","1.47","4.10","9.27","1.08","8.42","1.37","3.16","2.21","1.73","3.85","1.27","7.69","1.09","2.22","1.66"
"75830","08-01-26 18:30","Italy","Serie A","2025/2026","Cremonese","Cagliari","2.61","2.97","3.22","1.13","6.32","1.50","2.63","2.50","1.54","5.01","1.18","10.10","1.06","2.06","1.76"
"75812","07-01-26 20:45","Italy","Serie A","2025/2026","Lazio","Fiorentina","2.28","3.07","3.77","1.10","7.37","1.37","3.16","2.23","1.68","4.16","1.24","8.40","1.08","1.90","1.90"
"75813","07-01-26 20:45","Italy","Serie A","2025/2026","Parma","Inter","9.72","5.32","1.35","1.02","14.60","1.21","4.55","1.66","2.26","2.55","1.53","4.40","1.22","1.96","1.85"
"75814","07-01-26 20:45","Italy","Serie A","2025/2026","Torino","Udinese","2.25","3.17","3.68","1.10","7.00","1.40","3.00","2.34","1.62","4.37","1.22","8.82","1.07","1.90","1.90"
"75804","07-01-26 18:30","Italy","Serie A","2025/2026","Bologna","Atalanta","3.16","3.37","2.40","1.06","10.00","1.33","3.40","2.10","1.80","3.60","1.30","7.24","1.10","1.76","2.06"
"75805","07-01-26 18:30","Italy","Serie A","2025/2026","Napoli","Verona","1.32","5.21","12.10","1.05","10.60","1.30","3.62","1.98","1.90","3.40","1.33","6.42","1.12","2.44","1.56"
"75801","06-01-26 20:45","Italy","Serie A","2025/2026","Sassuolo","Juventus","5.75","3.81","1.69","1.06","9.57","1.30","3.62","1.98","1.90","3.50","1.31","6.83","1.11","1.89","1.92"
"75800","06-01-26 18:00","Italy","Serie A","2025/2026","Lecce","AS Roma","5.50","3.51","1.77","1.08","8.51","1.37","3.19","2.19","1.74","3.82","1.28","7.62","1.09","2.00","1.82"
"75799","06-01-26 15:00","Italy","Serie A","2025/2026","Pisa","Como","5.27","3.55","1.79","1.07","9.00","1.33","3.40","2.21","1.73","3.71","1.29","7.24","1.10","1.90","1.90"
"75782","04-01-26 20:45","Italy","Serie A","2025/2026","Inter","Bologna","1.41","5.13","8.10","1.02","15.80","1.20","4.74","1.63","2.32","2.50","1.54","4.45","1.22","1.81","2.00"
"75774","04-01-26 18:00","Italy","Serie A","2025/2026","Verona","Torino","2.73","3.01","3.01","1.11","6.84","1.46","2.77","2.50","1.54","5.01","1.18","10.10","1.06","2.02","1.80"
"75751","04-01-26 15:00","Italy","Serie A","2025/2026","Fiorentina","Cremonese","1.77","3.84","4.87","1.06","10.00","1.26","4.00","1.89","2.00","3.01","1.40","5.81","1.14","1.72","2.12"
"75740","04-01-26 12:30","Italy","Serie A","2025/2026","Lazio","Napoli","4.16","3.09","2.14","1.11","6.91","1.45","2.79","2.39","1.59","4.41","1.22","9.96","1.06","1.98","1.83"
"75734","03-01-26 20:45","Italy","Serie A","2025/2026","Atalanta","AS Roma","2.45","3.16","3.27","1.08","8.51","1.33","3.41","2.19","1.74","3.82","1.28","7.62","1.09","1.83","1.98"
"75720","03-01-26 18:00","Italy","Serie A","2025/2026","Juventus","Lecce","1.26","5.80","15.10","1.04","11.70","1.26","3.99","1.86","2.03","3.01","1.40","5.96","1.14","2.58","1.50"
"75706","03-01-26 15:00","Italy","Serie A","2025/2026","Genoa","Pisa","1.94","3.25","4.82","1.10","7.00","1.46","2.75","2.53","1.54","4.68","1.20","9.48","1.06","2.06","1.76"
"75707","03-01-26 15:00","Italy","Serie A","2025/2026","Sassuolo","Parma","2.15","3.33","3.78","1.06","9.57","1.33","3.41","2.09","1.81","3.50","1.31","6.83","1.11","1.76","2.06"
"75700","03-01-26 12:30","Italy","Serie A","2025/2026","Como","Udinese","1.80","3.70","4.88","1.06","9.47","1.34","3.37","2.11","1.80","3.53","1.31","6.90","1.11","1.90","1.90"
"75695","02-01-26 20:45","Italy","Serie A","2025/2026","Cagliari","AC Milan","6.49","4.01","1.59","1.06","9.57","1.33","3.41","2.09","1.81","3.82","1.28","7.62","1.09","2.05","1.78"
"75634","29-12-25 20:45","Italy","Serie A","2025/2026","AS Roma","Genoa","1.59","3.81","7.11","1.08","8.51","1.37","3.19","2.19","1.74","3.82","1.28","7.62","1.09","2.06","1.76"
"75575","28-12-25 20:45","Italy","Serie A","2025/2026","Atalanta","Inter","3.68","3.57","2.09","1.03","13.70","1.24","4.21","1.80","2.10","2.86","1.43","5.53","1.15","1.65","2.24"
"75576","28-12-25 18:00","Italy","Serie A","2025/2026","Bologna","Sassuolo","2.00","3.34","4.31","1.06","9.57","1.30","3.62","2.09","1.81","3.50","1.31","6.83","1.11","1.83","1.98"
"75577","28-12-25 15:00","Italy","Serie A","2025/2026","Cremonese","Napoli","7.09","3.69","1.62","1.08","8.42","1.37","3.16","2.21","1.73","3.85","1.27","7.69","1.09","2.16","1.70"
"75578","28-12-25 12:30","Italy","Serie A","2025/2026","AC Milan","Verona","1.38","5.26","8.39","1.04","11.70","1.26","3.99","1.86","2.03","3.01","1.40","5.96","1.14","2.14","1.71"
"75550","27-12-25 20:45","Italy","Serie A","2025/2026","Pisa","Juventus","8.15","4.19","1.50","1.06","9.57","1.30","3.62","2.09","1.81","3.50","1.31","6.83","1.11","2.16","1.70"
"75551","27-12-25 18:00","Italy","Serie A","2025/2026","Udinese","Lazio","3.56","2.97","2.42","1.13","6.38","1.54","2.53","2.66","1.49","5.48","1.16","11.00","1.05","2.14","1.71"
"75552","27-12-25 15:00","Italy","Serie A","2025/2026","Lecce","Como","5.09","3.46","1.83","1.09","8.00","1.46","2.75","2.34","1.62","4.37","1.22","8.82","1.07","2.02","1.80"
"75553","27-12-25 15:00","Italy","Serie A","2025/2026","Torino","Cagliari","1.83","3.46","5.09","1.09","8.00","1.40","3.00","2.34","1.62","4.37","1.22","8.82","1.07","2.02","1.80"
"75554","27-12-25 12:30","Italy","Serie A","2025/2026","Parma","Fiorentina","3.81","3.46","2.09","1.06","10.00","1.31","3.50","2.10","1.80","3.37","1.34","6.80","1.11","1.72","2.12"
"75466","21-12-25 20:45","Italy","Serie A","2025/2026","Genoa","Atalanta","4.09","3.38","2.04","1.08","8.51","1.37","3.19","2.19","1.74","3.82","1.28","7.62","1.09","1.90","1.90"
"75467","21-12-25 18:00","Italy","Serie A","2025/2026","Fiorentina","Udinese","2.09","3.32","3.98","1.09","8.00","1.40","3.00","2.32","1.67","4.37","1.22","8.82","1.07","1.90","1.90"
"75468","21-12-25 15:00","Italy","Serie A","2025/2026","Sassuolo","Torino","2.40","3.16","3.37","1.07","9.00","1.36","3.20","2.32","1.67","4.05","1.25","8.08","1.09","1.83","1.98"
"75469","21-12-25 12:30","Italy","Serie A","2025/2026","Cagliari","Pisa","1.99","3.26","4.50","1.10","7.37","1.43","2.90","2.23","1.68","4.16","1.24","8.40","1.08","1.96","1.85"
"75429","20-12-25 20:45","Italy","Serie A","2025/2026","Juventus","AS Roma","2.05","3.07","4.61","1.09","8.00","1.36","3.20","2.32","1.67","4.05","1.25","8.08","1.09","1.89","1.92"
"75430","20-12-25 18:00","Italy","Serie A","2025/2026","Lazio","Cremonese","1.57","3.98","7.14","1.05","10.50","1.29","3.68","2.01","1.88","3.43","1.33","6.48","1.12","2.02","1.80"
"75353","15-12-25 20:45","Italy","Serie A","2025/2026","AS Roma","Como","2.17","3.20","3.88","1.10","7.29","1.43","2.87","2.24","1.71","4.09","1.25","9.26","1.06","1.83","1.98"
"75324","14-12-25 20:45","Italy","Serie A","2025/2026","Bologna","Juventus","3.68","3.19","2.24","1.06","9.47","1.30","3.58","2.01","1.88","3.43","1.33","6.90","1.11","1.76","2.06"
"75325","14-12-25 18:00","Italy","Serie A","2025/2026","Genoa","Inter","7.72","4.32","1.49","1.05","10.60","1.30","3.62","1.98","1.90","3.50","1.31","6.83","1.11","2.16","1.70"
"75326","14-12-25 15:00","Italy","Serie A","2025/2026","Fiorentina","Verona","2.00","3.28","4.44","1.09","8.00","1.46","2.75","2.44","1.57","4.68","1.20","9.48","1.06","2.10","1.74"
"75327","14-12-25 15:00","Italy","Serie A","2025/2026","Udinese","Napoli","4.42","3.47","1.94","1.09","8.00","1.40","3.00","2.34","1.62","4.37","1.22","8.82","1.07","2.02","1.80"
"75328","14-12-25 12:30","Italy","Serie A","2025/2026","AC Milan","Sassuolo","1.53","4.47","6.59","1.04","11.60","1.26","3.95","1.88","2.01","3.21","1.36","6.02","1.14","1.96","1.85"
"75274","13-12-25 20:45","Italy","Serie A","2025/2026","Atalanta","Cagliari","1.38","5.31","8.52","1.03","13.70","1.24","4.21","1.80","2.10","2.86","1.43","5.53","1.15","2.06","1.76"
"75275","13-12-25 18:00","Italy","Serie A","2025/2026","Parma","Lazio","3.98","3.32","2.09","1.08","8.51","1.37","3.19","2.21","1.69","4.12","1.25","8.32","1.08","1.90","1.90"
"75276","13-12-25 15:00","Italy","Serie A","2025/2026","Torino","Cremonese","2.06","3.39","4.01","1.06","9.47","1.29","3.68","2.01","1.88","3.21","1.36","6.48","1.12","1.72","2.12"
"75213","12-12-25 20:45","Italy","Serie A","2025/2026","Lecce","Pisa","2.46","2.96","3.50","1.14","5.79","1.58","2.42","2.86","1.43","6.02","1.14","11.10","1.05","2.22","1.66"
"75133","08-12-25 20:45","Italy","Serie A","2025/2026","Torino","AC Milan","5.94","3.80","1.67","1.06","9.47","1.30","3.58","2.01","1.88","3.43","1.33","6.90","1.11","1.90","1.90"
"75134","08-12-25 18:00","Italy","Serie A","2025/2026","Udinese","Genoa","2.50","2.93","3.46","1.14","5.85","1.57","2.45","2.83","1.44","5.96","1.14","11.00","1.05","2.20","1.67"
"75135","08-12-25 15:00","Italy","Serie A","2025/2026","Pisa","Parma","2.46","3.15","3.25","1.09","8.00","1.36","3.20","2.32","1.67","4.05","1.25","8.08","1.09","1.76","2.06"
"75100","07-12-25 20:45","Italy","Serie A","2025/2026","Napoli","Juventus","2.53","2.91","3.43","1.14","5.85","1.54","2.53","2.66","1.49","5.48","1.16","11.00","1.05","2.12","1.73"
"75101","07-12-25 18:00","Italy","Serie A","2025/2026","Lazio","Bologna","2.34","3.12","3.53","1.07","9.00","1.31","3.50","2.10","1.80","3.60","1.30","7.24","1.10","1.72","2.12"
"75102","07-12-25 15:00","Italy","Serie A","2025/2026","Cagliari","AS Roma","5.94","3.62","1.70","1.10","7.37","1.43","2.90","2.32","1.63","4.45","1.22","9.03","1.07","2.16","1.70"
"75103","07-12-25 12:30","Italy","Serie A","2025/2026","Cremonese","Lecce","2.34","3.16","3.49","1.08","8.42","1.37","3.16","2.21","1.73","3.85","1.27","8.40","1.08","1.83","1.98"
"75050","06-12-25 20:45","Italy","Serie A","2025/2026","Verona","Atalanta","5.65","3.88","1.68","1.06","10.00","1.31","3.50","1.97","1.91","3.37","1.34","6.80","1.11","1.83","1.98"
"75051","06-12-25 18:00","Italy","Serie A","2025/2026","Inter","Como","1.57","4.45","5.94","1.03","13.00","1.23","4.33","1.69","2.20","2.82","1.45","5.26","1.17","1.72","2.12"
"75052","06-12-25 15:00","Italy","Serie A","2025/2026","Sassuolo","Fiorentina","2.78","3.34","2.70","1.06","9.47","1.34","3.37","2.11","1.80","3.53","1.31","7.69","1.09","1.76","2.06"
"74945","01-12-25 20:45","Italy","Serie A","2025/2026","Bologna","Cremonese","1.55","4.10","7.01","1.04","11.60","1.26","3.95","1.88","2.01","3.03","1.39","6.02","1.14","1.90","1.90"
"74911","30-11-25 20:45","Italy","Serie A","2025/2026","AS Roma","Napoli","2.80","2.80","3.16","1.14","5.85","1.54","2.53","2.66","1.49","5.48","1.16","11.00","1.05","2.05","1.78"
"74912","30-11-25 18:00","Italy","Serie A","2025/2026","Atalanta","Fiorentina","1.66","4.11","5.40","1.05","11.00","1.28","3.75","1.97","1.91","3.18","1.37","6.32","1.13","1.81","2.00"
"74913","30-11-25 15:00","Italy","Serie A","2025/2026","Pisa","Inter","10.50","6.59","1.28","1.02","18.50","1.18","5.00","1.54","2.50","2.34","1.62","4.05","1.25","1.96","1.85"
"74914","30-11-25 12:30","Italy","Serie A","2025/2026","Lecce","Torino","3.09","2.96","2.70","1.14","6.00","1.54","2.50","2.63","1.50","5.26","1.17","10.60","1.05","2.02","1.80"
"74853","29-11-25 20:45","Italy","Serie A","2025/2026","AC Milan","Lazio","1.73","3.78","5.36","1.08","8.54","1.34","3.33","2.14","1.78","3.56","1.30","7.03","1.10","1.99","1.82"
"74854","29-11-25 18:00","Italy","Serie A","2025/2026","Juventus","Cagliari","1.25","6.43","13.30","1.02","15.00","1.18","5.00","1.60","2.38","2.53","1.54","4.37","1.22","2.16","1.70"
"74855","29-11-25 15:00","Italy","Serie A","2025/2026","Genoa","Verona","2.08","2.90","4.90","1.18","5.00","1.74","2.20","3.18","1.37","6.32","1.13","13.10","1.03","2.44","1.56"
"74856","29-11-25 15:00","Italy","Serie A","2025/2026","Parma","Udinese","2.85","3.10","2.80","1.09","8.00","1.36","3.20","2.21","1.73","4.05","1.25","8.08","1.09","1.76","2.06"
"74791","28-11-25 20:45","Italy","Serie A","2025/2026","Como","Sassuolo","1.81","3.69","4.85","1.04","11.70","1.26","3.99","1.86","2.03","3.01","1.40","5.96","1.14","1.76","2.06"
"74732","24-11-25 20:45","Italy","Serie A","2025/2026","Sassuolo","Pisa","2.04","3.32","4.18","1.09","8.00","1.40","3.00","2.32","1.67","4.05","1.25","8.08","1.09","1.90","1.90"
"74733","24-11-25 18:30","Italy","Serie A","2025/2026","Torino","Como","3.88","3.17","2.18","1.10","7.37","1.43","2.90","2.32","1.63","4.45","1.22","9.03","1.07","1.96","1.85"
"74696","23-11-25 20:45","Italy","Serie A","2025/2026","Inter","AC Milan","2.09","3.26","4.07","1.06","9.57","1.30","3.62","2.09","1.81","3.50","1.31","6.83","1.11","1.74","2.09"
"74697","23-11-25 18:00","Italy","Serie A","2025/2026","Lazio","Lecce","1.85","3.18","5.67","1.14","6.00","1.54","2.50","2.63","1.50","5.26","1.17","10.60","1.05","2.22","1.66"
"74698","23-11-25 15:00","Italy","Serie A","2025/2026","Cremonese","AS Roma","5.13","3.59","1.80","1.09","8.00","1.40","3.00","2.32","1.67","4.37","1.22","8.82","1.07","2.02","1.80"
"74699","23-11-25 12:30","Italy","Serie A","2025/2026","Verona","Parma","2.19","3.16","3.87","1.10","7.00","1.46","2.75","2.44","1.57","4.37","1.22","9.48","1.06","1.96","1.85"
"74643","22-11-25 20:45","Italy","Serie A","2025/2026","Napoli","Atalanta","2.23","3.19","3.72","1.08","8.51","1.33","3.41","2.19","1.74","3.82","1.28","7.62","1.09","1.83","1.98"
"74644","22-11-25 18:00","Italy","Serie A","2025/2026","Fiorentina","Juventus","4.18","3.46","1.99","1.06","9.57","1.33","3.41","2.19","1.74","3.82","1.28","7.62","1.09","1.90","1.90"
"74645","22-11-25 15:00","Italy","Serie A","2025/2026","Cagliari","Genoa","3.30","2.94","2.58","1.18","5.00","1.74","2.20","3.18","1.37","6.80","1.11","13.10","1.03","2.33","1.61"
"74646","22-11-25 15:00","Italy","Serie A","2025/2026","Udinese","Bologna","3.08","3.18","2.56","1.10","7.00","1.50","2.63","2.53","1.54","4.68","1.20","9.48","1.06","1.96","1.85"
"74481","09-11-25 20:45","Italy","Serie A","2025/2026","Inter","Lazio","1.34","5.46","9.91","1.04","11.70","1.23","4.25","1.78","2.13","2.83","1.44","5.48","1.16","2.22","1.66"
"74482","09-11-25 18:00","Italy","Serie A","2025/2026","AS Roma","Udinese","1.57","4.10","6.66","1.05","10.50","1.30","3.58","2.01","1.88","3.53","1.31","6.90","1.11","2.06","1.76"
"74483","09-11-25 15:00","Italy","Serie A","2025/2026","Bologna","Napoli","3.25","2.98","2.58","1.11","6.84","1.50","2.63","2.50","1.54","5.01","1.18","10.10","1.06","2.02","1.80"
"74484","09-11-25 15:00","Italy","Serie A","2025/2026","Genoa","Fiorentina","3.16","2.75","2.85","1.18","5.00","1.63","2.30","3.01","1.40","5.81","1.14","11.70","1.04","2.25","1.65"
"74485","09-11-25 12:30","Italy","Serie A","2025/2026","Atalanta","Sassuolo","1.52","4.62","6.41","1.04","12.40","1.25","4.13","1.76","2.10","2.77","1.46","4.92","1.18","1.76","2.06"
"74418","08-11-25 20:45","Italy","Serie A","2025/2026","Parma","AC Milan","7.10","4.15","1.54","1.06","9.47","1.30","3.58","2.01","1.88","3.43","1.33","6.90","1.11","1.98","1.83"
"74419","08-11-25 18:00","Italy","Serie A","2025/2026","Juventus","Torino","1.55","4.23","6.71","1.05","10.60","1.26","3.99","1.86","2.03","3.01","1.40","5.96","1.14","1.90","1.90"
"74420","08-11-25 15:00","Italy","Serie A","2025/2026","Como","Cagliari","1.61","3.98","6.38","1.07","9.00","1.33","3.40","2.10","1.80","3.60","1.30","6.80","1.11","1.96","1.85"
"74421","08-11-25 15:00","Italy","Serie A","2025/2026","Lecce","Verona","2.75","2.93","3.06","1.16","5.50","1.63","2.30","3.01","1.40","5.81","1.14","11.70","1.04","2.16","1.70"
"74353","07-11-25 20:45","Italy","Serie A","2025/2026","Pisa","Cremonese","2.34","3.16","3.47","1.11","6.84","1.46","2.77","2.50","1.54","5.01","1.18","10.10","1.06","2.00","1.82"
"74286","03-11-25 20:45","Italy","Serie A","2025/2026","Lazio","Cagliari","1.64","3.71","6.58","1.06","9.47","1.34","3.37","2.11","1.80","3.85","1.27","7.69","1.09","2.02","1.80"
"74287","03-11-25 18:30","Italy","Serie A","2025/2026","Sassuolo","Genoa","2.55","2.99","3.29","1.13","6.38","1.54","2.53","2.66","1.49","5.48","1.16","11.00","1.05","2.03","1.79"
"74248","02-11-25 20:45","Italy","Serie A","2025/2026","AC Milan","AS Roma","2.30","2.98","3.86","1.11","6.91","1.42","2.93","2.39","1.59","4.41","1.22","8.94","1.07","1.92","1.88"
"74249","02-11-25 18:00","Italy","Serie A","2025/2026","Parma","Bologna","4.87","3.08","2.00","1.12","6.50","1.50","2.63","2.63","1.50","5.26","1.17","10.60","1.05","2.16","1.70"
"74250","02-11-25 15:00","Italy","Serie A","2025/2026","Fiorentina","Lecce","1.72","3.58","5.93","1.09","8.00","1.36","3.20","2.21","1.73","4.05","1.25","8.08","1.09","1.96","1.85"
"74251","02-11-25 15:00","Italy","Serie A","2025/2026","Torino","Pisa","1.88","3.30","5.08","1.10","7.00","1.46","2.75","2.44","1.57","4.68","1.20","9.48","1.06","2.06","1.76"
"74252","02-11-25 12:30","Italy","Serie A","2025/2026","Verona","Inter","8.73","5.13","1.38","1.03","13.70","1.24","4.21","1.80","2.10","2.86","1.43","5.53","1.15","2.02","1.80"
"74193","01-11-25 20:45","Italy","Serie A","2025/2026","Cremonese","Juventus","6.19","4.47","1.55","1.04","11.70","1.23","4.25","1.78","2.13","3.01","1.40","5.48","1.16","1.89","1.92"
"74194","01-11-25 18:00","Italy","Serie A","2025/2026","Napoli","Como","1.91","3.29","4.92","1.06","9.47","1.30","3.58","2.11","1.80","3.53","1.31","6.90","1.11","1.83","1.98"
"74195","01-11-25 15:00","Italy","Serie A","2025/2026","Udinese","Atalanta","5.43","3.92","1.69","1.04","11.70","1.23","4.25","1.78","2.13","3.01","1.40","5.48","1.16","1.76","2.06"
"72792","30-10-25 20:45","Italy","Serie A","2025/2026","Pisa","Lazio","4.25","3.18","2.08","1.10","7.37","1.43","2.90","2.32","1.63","4.45","1.22","9.03","1.07","1.96","1.85"
"72793","30-10-25 18:30","Italy","Serie A","2025/2026","Cagliari","Sassuolo","2.58","3.19","3.03","1.08","8.51","1.33","3.41","2.19","1.74","3.82","1.28","7.62","1.09","1.81","2.00"
"72348","29-10-25 20:45","Italy","Serie A","2025/2026","Bologna","Torino","1.81","3.62","4.92","1.09","8.00","1.40","3.00","2.32","1.67","4.05","1.25","8.08","1.09","1.96","1.85"
"72349","29-10-25 20:45","Italy","Serie A","2025/2026","Genoa","Cremonese","1.77","3.58","5.37","1.09","8.00","1.40","3.00","2.32","1.67","4.05","1.25","8.82","1.07","2.10","1.74"
"72350","29-10-25 20:45","Italy","Serie A","2025/2026","Inter","Fiorentina","1.39","5.10","8.66","1.02","17.50","1.18","5.00","1.60","2.38","2.44","1.57","4.37","1.22","1.76","2.06"
"72351","29-10-25 18:30","Italy","Serie A","2025/2026","AS Roma","Parma","1.50","3.89","9.17","1.09","8.00","1.36","3.20","2.21","1.73","4.05","1.25","8.08","1.09","2.22","1.66"
"72352","29-10-25 18:30","Italy","Serie A","2025/2026","Como","Verona","1.61","3.84","6.66","1.07","9.00","1.33","3.40","2.10","1.80","3.60","1.30","6.80","1.11","1.96","1.85"
"72353","29-10-25 18:30","Italy","Serie A","2025/2026","Juventus","Udinese","1.47","4.60","7.54","1.03","13.00","1.26","4.00","1.89","2.00","3.01","1.40","5.81","1.14","1.90","1.90"
"71361","28-10-25 20:45","Italy","Serie A","2025/2026","Atalanta","AC Milan","2.77","3.33","2.71","1.05","10.50","1.29","3.68","1.88","2.01","3.21","1.36","6.48","1.12","1.68","2.18"
"71362","28-10-25 18:30","Italy","Serie A","2025/2026","Lecce","Napoli","6.58","3.71","1.64","1.08","8.42","1.37","3.16","2.21","1.73","4.16","1.24","8.40","1.08","2.16","1.70"
"69153","26-10-25 20:45","Italy","Serie A","2025/2026","Lazio","Juventus","3.80","3.27","2.17","1.08","8.51","1.33","3.41","2.19","1.74","3.82","1.28","7.62","1.09","1.81","2.00"
"69154","26-10-25 18:00","Italy","Serie A","2025/2026","Fiorentina","Bologna","2.86","2.94","2.94","1.11","6.84","1.46","2.77","2.50","1.54","5.01","1.18","10.10","1.06","1.96","1.85"
"69155","26-10-25 15:00","Italy","Serie A","2025/2026","Sassuolo","AS Roma","4.53","3.45","1.93","1.08","8.42","1.37","3.16","2.21","1.73","3.85","1.27","7.69","1.09","1.90","1.90"
"69156","26-10-25 15:00","Italy","Serie A","2025/2026","Verona","Cagliari","2.00","3.28","4.44","1.10","7.00","1.46","2.75","2.44","1.57","4.68","1.20","9.48","1.06","2.04","1.78"
"69157","26-10-25 12:30","Italy","Serie A","2025/2026","Torino","Genoa","2.44","2.97","3.53","1.13","6.32","1.54","2.50","2.69","1.48","5.53","1.15","11.10","1.05","2.14","1.71"
"67662","25-10-25 20:45","Italy","Serie A","2025/2026","Cremonese","Atalanta","6.84","4.87","1.47","1.01","17.00","1.18","5.00","1.60","2.38","2.44","1.57","4.37","1.22","1.78","2.04"
"67663","25-10-25 18:00","Italy","Serie A","2025/2026","Napoli","Inter","3.88","3.25","2.15","1.06","9.57","1.29","3.72","1.98","1.90","3.18","1.37","6.42","1.12","1.70","2.14"
"67664","25-10-25 15:00","Italy","Serie A","2025/2026","Parma","Como","4.66","3.24","1.97","1.10","7.00","1.46","2.75","2.44","1.57","4.68","1.20","9.48","1.06","2.02","1.80"
"67665","25-10-25 15:00","Italy","Serie A","2025/2026","Udinese","Lecce","1.98","3.25","4.57","1.09","8.00","1.40","3.00","2.34","1.62","4.37","1.22","8.82","1.07","1.96","1.85"
"67358","24-10-25 20:45","Italy","Serie A","2025/2026","AC Milan","Pisa","1.32","5.94","9.81","1.03","13.00","1.26","4.00","1.89","2.00","3.01","1.40","5.81","1.14","2.15","1.70"
