Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Season,Home_WinStreak,Away_WinStreak,Z_Home_Goals_Season,Z_Home_Wins_Season,Z_Away_Goals_Season,Z_Away_Wins_Season,GoalOnShotRatioHome,GoalOnShotRatioAway,HomeAdvantage,Home_Elo,Away_Elo,PointToMatchRatioHome,PointToMatchRatioAway
2024-12-06,Inter,Parma,3,1,H,2024-2025,1,1,1.5644741235908997,1.3127062395116802,0.2600262974952513,-0.3392620550956539,0.42674603174603176,0.43,0.4,1872.9378838702949,1406.184948572019,2.0,1.0714285714285714
2024-12-07,Roma,Lecce,4,1,H,2024-2025,0,0,-0.32007556954203586,-0.34140552210588243,-1.0043744741666927,-0.3420767458858126,0.28,0.2333333333333333,0.4,1601.4290033268855,1456.1885828797133,0.8666666666666667,0.8666666666666667
2024-12-07,Genoa,Torino,0,0,D,2024-2025,1,0,-0.4195378566524506,-0.3404015463225912,-0.12464880142741555,-0.04522152179955686,0.22523809523809524,0.04,0.0,1513.2648194037113,1578.3642070993262,0.9333333333333333,1.0
2024-12-07,Juventus,Bologna,2,2,D,2024-2025,0,1,0.4553651406825496,0.5429499465398295,0.19995919159186715,0.3608344027778199,0.31333333333333335,0.36666666666666664,0.4,1749.1493330467483,1669.475728956231,1.8571428571428572,1.5
2024-12-08,Napoli,Lazio,0,1,A,2024-2025,2,0,0.36091798086246024,1.7278126368058726,1.1483862514386316,1.439057460170661,0.33333333333333337,0.4311904761904762,0.8,1717.9116413970771,1696.2915590306752,2.1333333333333333,1.8666666666666667
2024-12-08,Fiorentina,Cagliari,1,0,H,2024-2025,7,1,1.160604787951679,1.3312232291577755,-0.22200129597508575,-0.3411779805195659,0.4166666666666667,0.3857142857142857,0.8,1703.003477375435,1446.2539305386053,1.8666666666666667,0.9333333333333333
2024-12-08,Verona,Empoli,1,4,A,2024-2025,0,0,-0.029732641412499258,-0.05370325717582128,-0.7102794072758393,-0.3386556261633076,0.3,0.18333333333333332,0.4,1457.2886064164334,1510.1108192885245,0.8,1.0666666666666667
2024-12-08,Venezia,Como,2,2,D,2024-2025,0,0,-0.6198734727375595,-0.6465019283822967,-0.3193322977280108,-0.6370099129976828,0.11904761904761904,0.19166666666666665,0.4,1384.8693194582447,1471.4126584534008,0.5333333333333333,0.7333333333333333
2024-12-09,Monza,Udinese,1,2,A,2024-2025,0,0,-0.5210865416010492,-0.9419800851671772,-0.1263534753438406,0.2457523403082431,0.1,0.18,0.0,1520.1875699062837,1509.150473865448,0.6666666666666666,1.1333333333333333
2024-12-13,Empoli,Torino,0,1,A,2024-2025,1,0,-0.4152686794833545,-0.13044846771482085,-0.23019993647159276,-0.13022567224214726,0.3433333333333334,0.04,0.2,1529.9726213076349,1579.3653623099551,1.1875,1.0
2024-12-14,Cagliari,Atalanta,0,1,A,2024-2025,0,9,-0.3268668543618385,-0.41229550785340513,1.800203141257468,1.8145823898111613,0.3857142857142857,0.5071428571428572,0.4,1443.9801791888972,1772.1739233310725,0.875,2.125
2024-12-14,Udinese,Napoli,1,3,A,2024-2025,1,0,-0.05262509586805428,0.4130902765930248,0.22474828753860487,1.5290945911411995,0.2333333333333333,0.23333333333333334,0.4,1522.2418394587164,1704.5474360099095,1.25,2.0
2024-12-14,Juventus,Venezia,2,2,D,2024-2025,0,0,0.502337533645681,0.41988425904330523,-0.5149412985279348,-0.6968153504818002,0.38,0.13333333333333336,0.4,1744.3944195714769,1384.4821991766353,1.6875,0.5625
2024-12-15,Milan,Genoa,0,0,D,2024-2025,0,0,0.6674263983479101,0.5352559762992739,-0.5189128661291992,-0.42104896199588066,0.37857142857142856,0.22523809523809524,0.6,1712.7758754311835,1512.2636641930824,1.4666666666666666,1.0
2024-12-15,Lecce,Monza,2,1,H,2024-2025,0,0,-0.9826970306289565,-0.42024579262183415,-0.5173151083001853,-0.9792166823689564,0.4,0.15,0.2,1449.3298664019633,1507.0962043130153,0.8125,0.625
2024-12-15,Bologna,Fiorentina,1,0,H,2024-2025,0,8,0.2665558496833964,0.23653781643798003,1.0633818856395343,1.4308132675693308,0.36666666666666664,0.3833333333333333,0.4,1674.2306424315025,1705.2772287251432,1.4666666666666666,2.066666666666667
2024-12-15,Parma,Verona,2,3,A,2024-2025,0,0,0.22909712645106922,-0.4185428157906949,-0.05114332993969414,-0.1383628069553441,0.45,0.36666666666666664,0.2,1405.0785310264562,1437.426804397323,0.9375,0.75
2024-12-15,Como,Roma,2,0,H,2024-2025,0,1,-0.23732930343516664,-0.6969741668532117,-0.05122517713164056,-0.13858791856361383,0.19166666666666665,0.3022222222222223,0.2,1471.7997787350102,1608.2877198046356,0.75,1.0
2024-12-16,Lazio,Inter,0,6,A,2024-2025,1,2,1.0639217201405893,1.5349453125145336,1.6740555642760584,1.4421273347851884,0.355,0.45785714285714285,1.0,1709.6557644178429,1874.0443014158577,1.9375,1.9375
2024-12-20,Verona,Milan,0,1,A,2024-2025,1,0,0.09645266222228951,0.043538396317335,0.5003840823967814,0.41092982436364944,0.26666666666666666,0.35,0.4,1449.3497362720138,1705.7879152345286,0.8823529411764706,1.3529411764705883
2024-12-21,Lecce,Lazio,1,2,A,2024-2025,1,0,-0.8727921949795716,-0.22309545399229921,0.8893286745667937,1.3585790564672797,0.5,0.275,0.4,1458.1202360291222,1692.2994479717179,0.9411764705882353,1.8235294117647058
2024-12-21,Torino,Bologna,0,2,A,2024-2025,1,1,-0.25576742612091163,0.03517040542275678,0.21912785297503826,0.4106837709112909,0.09,0.35,0.2,1590.8117416381256,1682.271656486314,1.1176470588235294,1.4705882352941178
2024-12-21,Genoa,Napoli,1,2,A,2024-2025,0,1,-0.6071703322026831,-0.4830407944699387,0.36180446396961424,1.6182742415190527,0.19666666666666668,0.3833333333333333,0.0,1519.2516243897373,1716.0590302389385,0.9411764705882353,2.0588235294117645
2024-12-22,Roma,Parma,5,0,H,2024-2025,0,0,-0.17073629588269404,-0.22776684121065982,0.27240856269053587,-0.49177615380912026,0.16888888888888892,0.5,0.4,1591.7181748751761,1393.1555991517653,0.9411764705882353,0.8823529411764706
2024-12-22,Venezia,Cagliari,2,1,H,2024-2025,0,0,-0.4364845041544882,-0.7543343646745032,-0.43582827475486197,-0.4942504595919742,0.33333333333333337,0.1857142857142857,0.2,1393.1592938383615,1439.7424405817599,0.5882352941176471,0.8235294117647058
2024-12-22,Atalanta,Empoli,3,2,H,2024-2025,10,0,1.6864174666320069,1.8743815323683353,-0.5231573721108542,-0.23126033411614655,0.40714285714285714,0.29333333333333333,1.0,1776.4116619382098,1518.5262419794644,2.176470588235294,1.1176470588235294
2024-12-22,Monza,Juventus,1,2,A,2024-2025,0,0,-0.5243478555813312,-1.0205011556449266,0.5365184997294099,0.2939709580427609,0.35,0.4,0.0,1498.3058346858563,1735.7173249097507,0.5882352941176471,1.6470588235294117
2024-12-23,Fiorentina,Udinese,1,2,A,2024-2025,0,0,0.8859609330686927,1.2539921848488584,-0.08850204218730075,0.29464252453150186,0.3333333333333333,0.3,1.0,1697.2362146703317,1510.7302452296874,1.8235294117647058,1.1764705882352942
2024-12-23,Inter,Como,2,0,H,2024-2025,3,1,2.0220151399310478,1.5304691209039478,-0.16936410109861308,-0.48891760575870075,0.5092857142857142,0.2488095238095238,0.6,1891.4006178619827,1488.3693236644697,2.0,0.8823529411764706
2024-12-28,Parma,Monza,2,1,H,2024-2025,0,0,0.13848451338648207,-0.5479522518137024,-0.5285163092704638,-1.0449449423891726,0.36666666666666664,0.39,0.2,1387.073867749978,1492.0667725754115,0.8333333333333334,0.5555555555555556
2024-12-28,Empoli,Genoa,1,2,A,2024-2025,0,0,-0.44086169819766285,-0.29816564196608913,-0.6068886210281694,-0.5453193561684442,0.3933333333333333,0.21333333333333332,0.2,1516.2656343457536,1511.9680288841253,1.0555555555555556,0.8888888888888888
2024-12-28,Cagliari,Inter,0,3,A,2024-2025,0,4,-0.44164111822927865,-0.5465115334411015,1.9508770515717273,1.6092551853540447,0.12857142857142856,0.5642857142857143,0.4,1431.2679005732,1892.9716424163223,0.7777777777777778,2.0555555555555554
2024-12-28,Lazio,Atalanta,1,1,D,2024-2025,1,11,0.887592376164511,1.4307872252447003,1.7318407753090654,1.9374717110187032,0.29880952380952375,0.39285714285714285,0.8,1698.61866154087,1778.6722695719207,1.8888888888888888,2.2222222222222223
2024-12-29,Milan,Roma,1,1,D,2024-2025,1,1,0.43207655091436353,0.5459812422519756,0.13257339809991706,-0.06332206747647895,0.2833333333333333,0.2,0.4,1711.5667448741085,1597.7999062769634,1.5294117647058822,1.1176470588235294
2024-12-29,Napoli,Venezia,1,0,H,2024-2025,2,1,0.3843140867464334,1.674841651552827,-0.37037635211537356,-0.5604524132406171,0.4833333333333333,0.36666666666666664,0.6,1723.3426257445506,1401.6338338469213,2.111111111111111,0.7222222222222222
2024-12-29,Udinese,Torino,2,2,D,2024-2025,1,0,-0.034245322020377375,0.43228762670595233,-0.37054602612284676,-0.06323117988783934,0.36666666666666664,0.09,0.4,1527.5060680048002,1575.4431107622386,1.2777777777777777,1.0555555555555556
2024-12-29,Juventus,Fiorentina,2,2,D,2024-2025,1,0,0.5531522021875195,0.4385009210867848,0.7896187160930253,1.0750567639477497,0.34444444444444444,0.33333333333333337,0.4,1741.9563870201955,1680.460391895219,1.8235294117647058,1.8235294117647058
2024-12-30,Como,Lecce,2,0,H,2024-2025,0,0,-0.28673698859417673,-0.5615077781551676,-0.8768908611387942,-0.3117292549534431,0.22380952380952382,0.5333333333333333,0.2,1486.79829911013,1451.80102245997,0.8333333333333334,0.8888888888888888
2024-12-30,Bologna,Verona,2,3,A,2024-2025,2,0,0.25607517968873583,0.5421819803117464,-0.030728948292438895,-0.06219364828981779,0.27999999999999997,0.16666666666666666,0.6,1697.640287362201,1443.570906632434,1.6470588235294117,0.8823529411764706
2025-01-04,Fiorentina,Napoli,0,3,A,2024-2025,0,3,0.8166581176909411,0.9376822534995178,0.34917448696503145,1.7538554702744609,0.33333333333333337,0.4083333333333333,0.8,1684.8004598069551,1724.9645413820808,1.7777777777777777,2.2777777777777777
2025-01-04,Verona,Udinese,0,0,D,2024-2025,1,0,0.10993569975292594,0.09852238124196001,0.028441184137154064,0.33275020046203124,0.31666666666666665,0.4333333333333333,0.2,1461.265877586924,1526.0186919167377,0.9473684210526315,1.263157894736842
2025-01-04,Venezia,Empoli,1,1,D,2024-2025,0,0,-0.45255101445641943,-0.6097243538594226,-0.4485754949242244,-0.36693439453129023,0.36666666666666664,0.31833333333333336,0.4,1400.011918209391,1503.3507454052508,0.6842105263157895,1.0
2025-01-05,Monza,Cagliari,1,2,A,2024-2025,0,0,-0.5312476720241376,-1.0840522309756009,-0.5330781844120881,-0.6096764644123406,0.4066666666666666,0.06190476190476191,0.0,1481.923075114542,1427.3883095867595,0.5263157894736842,0.7368421052631579
2025-01-05,Torino,Parma,0,0,D,2024-2025,0,1,-0.29000138408184273,-0.1337234564273776,0.19546721943348103,-0.3712805728077795,0.11666666666666665,0.4333333333333333,0.2,1576.9304868503011,1397.2175652108476,1.0526315789473684,0.9473684210526315
2025-01-05,Roma,Lazio,2,0,H,2024-2025,0,0,0.11444300182606311,-0.13390779057432978,0.8375863595761514,1.2838295269113247,0.24000000000000005,0.18880952380952382,0.6,1603.2781706743583,1698.0451881381994,1.0526315789473684,1.8421052631578947
2025-01-05,Lecce,Genoa,0,0,D,2024-2025,0,1,-0.9364654721628425,-0.37490478286056494,-0.5321366157547313,-0.3723000928535683,0.4333333333333333,0.22666666666666666,0.4,1442.3527092596046,1524.882917824628,0.8421052631578947,1.0
2025-01-10,Lazio,Como,1,1,D,2024-2025,0,1,0.7046982974187016,1.1559429231329235,-0.20861921041233686,-0.37097244123558293,0.1638095238095238,0.27380952380952384,0.6,1683.2710970726555,1496.2466123104955,1.75,0.9
2025-01-11,Empoli,Lecce,1,3,A,2024-2025,0,0,-0.452104948341905,-0.42621755445164483,-0.9916609434526196,-0.4269479834974379,0.3516666666666667,0.4,0.2,1503.2546491917947,1441.8503115738638,1.0,0.85
2025-01-11,Torino,Juventus,1,1,D,2024-2025,0,0,-0.37531607837294834,-0.20218191082357392,0.5986860941367539,0.33680416976977484,0.11666666666666665,0.42444444444444446,0.0,1570.2618231713523,1737.6163191084593,1.05,1.6
2025-01-11,Milan,Cagliari,1,1,D,2024-2025,0,1,0.3997034731938606,0.43580410282226784,-0.4528333775193951,-0.4268912208357468,0.3119047619047619,0.1285714285714286,0.2,1706.0884804767136,1441.5643530784312,1.5,0.9444444444444444
2025-01-11,Udinese,Atalanta,0,0,D,2024-2025,0,0,-0.0664499313303902,0.2500906950455187,1.65535326428265,1.7650857261856467,0.4333333333333333,0.34285714285714286,0.2,1527.0297213388694,1779.2457429745914,1.25,2.05
2025-01-12,Genoa,Parma,1,0,H,2024-2025,0,0,-0.6081492970367403,-0.4306958205592935,0.08211414187285797,-0.4368358520918321,0.14666666666666667,0.2833333333333333,0.0,1525.3853155103689,1403.8862288897965,1.0,0.95
2025-01-12,Venezia,Inter,0,1,A,2024-2025,0,5,-0.45933328939962964,-0.6628151421439739,2.0449970380167777,1.704203230193446,0.4333333333333333,0.6342857142857142,0.2,1400.1080144228472,1896.8512334027628,0.7777777777777778,2.2222222222222223
2025-01-12,Bologna,Roma,2,2,D,2024-2025,0,1,0.314982782756907,0.43608811068650105,0.15919927736173112,0.015344618238763815,0.3371428571428571,0.32,0.6,1679.9453164077108,1618.0522617399022,1.5555555555555556,1.2777777777777777
2025-01-12,Napoli,Verona,2,0,H,2024-2025,4,0,0.4683185387853021,1.8286089686394207,0.00560048886300658,0.017049888850244943,0.525,0.31666666666666665,0.6,1745.448971514013,1460.2548481647923,2.2,0.95
2025-01-13,Monza,Fiorentina,2,1,H,2024-2025,0,0,-0.5388177168342367,-1.1180726277139426,0.6812995750345813,0.8097921859997481,0.44000000000000006,0.23333333333333334,0.0,1467.7470316228703,1664.316029675023,0.5263157894736842,1.6842105263157894
2025-01-14,Como,Milan,1,2,A,2024-2025,0,0,-0.2309850590423922,-0.4384747500468846,0.3500315878266362,0.32892651539313583,0.2571428571428571,0.18008658008658007,0.4,1503.0304990900745,1698.2735883346845,1.0,1.4736842105263157
2025-01-14,Atalanta,Juventus,1,1,D,2024-2025,0,0,1.479518132705187,1.6035467050485352,0.5450305730537672,0.24113356928607846,0.2857142857142857,0.38,1.0,1775.1249526613294,1735.7016272393703,2.1,1.65
2025-01-15,Inter,Bologna,2,2,D,2024-2025,6,0,1.9096394031123882,1.76631439127877,0.34953375319975427,0.32846468401056833,0.5247619047619048,0.32047619047619047,0.6,1898.7006414614318,1675.595977460892,2.263157894736842,1.5263157894736843
2025-01-17,Roma,Genoa,3,1,H,2024-2025,0,1,0.1974207566117097,-0.05922148204374421,-0.6147372156112864,-0.27501701170557125,0.33111111111111113,0.19666666666666668,0.6,1622.401600686721,1529.7531913073856,1.1428571428571428,1.0952380952380953
2025-01-18,Atalanta,Napoli,2,3,A,2024-2025,0,5,1.378365085719985,1.450714301307008,0.4885110034269727,1.8827836890269294,0.26904761904761904,0.6583333333333333,0.8,1771.3144085861443,1748.3950536995897,2.0476190476190474,2.238095238095238
2025-01-18,Bologna,Monza,3,1,H,2024-2025,0,1,0.37978764745287935,0.23205775339517742,-0.4747614807929538,-0.929534557574259,0.28714285714285714,0.5233333333333333,0.6,1682.9017764487999,1480.4570793369778,1.4285714285714286,0.6190476190476191
2025-01-18,Juventus,Milan,2,0,H,2024-2025,0,1,0.4880347824781972,0.15230145429508202,0.37838900417484733,0.45893676628278285,0.2688888888888889,0.14675324675324675,0.2,1739.5121713145554,1705.5989369725783,1.7,1.55
2025-01-19,Verona,Lazio,0,3,A,2024-2025,0,0,-0.10633841750983973,-0.06869512325913119,0.6320368241468506,1.0078027226593445,0.25,0.14714285714285716,0.2,1457.3087659792157,1676.4872102930765,0.9047619047619048,1.7142857142857142
2025-01-19,Inter,Empoli,3,1,H,2024-2025,0,0,1.8666284878410762,1.5934834973835887,-0.47498057128837623,-0.49738212310813107,0.47142857142857136,0.23166666666666663,0.6,1891.394842473524,1481.747759484028,2.2,1.0
2025-01-19,Cagliari,Lecce,4,1,H,2024-2025,0,1,-0.47569976874894543,-0.49814871042822706,-0.8518691144828228,-0.2884226415860474,0.22857142857142856,0.3,0.2,1449.3792452204602,1463.3572012816305,0.8571428571428571,0.9523809523809523
2025-01-19,Fiorentina,Torino,1,1,D,2024-2025,0,0,0.6161074280188986,0.6851046398445435,-0.40549125607668146,-0.28707773932778297,0.2666666666666667,0.21666666666666665,0.6,1651.6059819609154,1572.1765150404412,1.5238095238095237,1.0476190476190477
2025-01-19,Parma,Venezia,1,1,D,2024-2025,0,0,-0.0342487062044423,-0.503908569423928,-0.5535840118221048,-0.7193108191184026,0.18333333333333332,0.3333333333333333,0.4,1399.5183530927798,1398.2586063641781,0.9047619047619048,0.6666666666666666
2025-01-20,Como,Udinese,4,1,H,2024-2025,0,0,-0.2551775565726768,-0.5019982724316725,-0.18028198056666983,0.14942605399352568,0.20714285714285713,0.3,0.4,1495.7051504521808,1531.1505116521314,0.9047619047619048,1.2380952380952381
2025-01-24,Torino,Cagliari,2,0,H,2024-2025,0,1,-0.40385040928749716,-0.3363002220014691,-0.2618244377912289,-0.3367491026793927,0.2333333333333333,0.34285714285714286,0.0,1576.925988577201,1462.6328149398332,1.0454545454545454,0.9545454545454546
2025-01-25,Napoli,Juventus,2,1,H,2024-2025,6,1,0.5914677456238187,1.9473383251323921,0.5207969110751065,0.28454048004597093,0.7083333333333333,0.23555555555555557,0.6,1761.7923808902212,1749.0009218782072,2.272727272727273,1.6818181818181819
2025-01-25,Empoli,Bologna,1,1,D,2024-2025,0,1,-0.479369720090387,-0.5469746831177327,0.49067255005079,0.36530441628475757,0.43166666666666664,0.33952380952380945,0.2,1480.2324749910624,1687.3773109871825,0.9523809523809523,1.5714285714285714
2025-01-25,Como,Atalanta,1,2,A,2024-2025,1,0,-0.05147930982892831,-0.33992891171284173,1.3780109782100793,1.3221182664438016,0.25,0.23571428571428568,0.6,1509.9905027379068,1757.9170813955127,1.0,1.9545454545454546
2025-01-26,Milan,Parma,3,2,H,2024-2025,0,0,0.2592445549824931,0.3543394952040676,-0.05917723928330833,-0.5583346419102211,0.14675324675324675,0.15833333333333333,0.2,1696.1101864089264,1396.6836740216643,1.4761904761904763,0.9523809523809523
2025-01-26,Udinese,Roma,1,2,A,2024-2025,0,1,-0.20314926287699472,0.06490179074817323,0.2987230876424734,0.06497735740924968,0.3333333333333333,0.4168253968253969,0.0,1516.8651593664054,1629.8434705899651,1.1818181818181819,1.2272727272727273
2025-01-26,Lecce,Inter,0,4,A,2024-2025,0,1,-0.8456577903750234,-0.3502881004052537,1.9172005162062031,1.6669526131396344,0.3,0.38571428571428573,0.2,1450.1036315622575,1892.9101269664895,0.9090909090909091,2.1363636363636362
2025-01-26,Lazio,Fiorentina,1,2,A,2024-2025,1,0,0.726025455525393,1.10082805324253,0.5654997414665608,0.5791304986872418,0.2671428571428571,0.3,0.4,1688.2091714469746,1646.8565084241557,1.8571428571428572,1.5714285714285714
2025-01-27,Venezia,Verona,1,1,D,2024-2025,0,0,-0.5598085020076096,-0.7648125496014309,-0.19950412973738704,-0.13854510369222495,0.23333333333333334,0.15,0.2,1401.0932854352936,1445.5868048253176,0.6818181818181818,0.8636363636363636
2025-01-27,Genoa,Monza,2,0,H,2024-2025,0,0,-0.6332370150853273,-0.35110988285125005,-0.4886699493251903,-0.9751939377778226,0.2633333333333333,0.5233333333333333,0.2,1522.3113214041414,1475.9815447985952,1.0454545454545454,0.5909090909090909
2025-01-31,Parma,Lecce,1,3,A,2024-2025,0,0,-0.0009302955634816945,-0.5930242017256168,-0.8960819393591318,-0.3943030522547165,0.23833333333333334,0.2,0.4,1394.8600282010095,1445.5275359191346,0.8695652173913043,0.8695652173913043
2025-02-01,Udinese,Venezia,3,2,H,2024-2025,0,0,-0.20984409601495357,0.005831324267897119,-0.5549122809362996,-0.7942511500887158,0.29999999999999993,0.3666666666666667,0.0,1507.2385315435351,1399.5091352635604,1.1304347826086956,0.6956521739130435
2025-02-01,Monza,Verona,0,1,A,2024-2025,0,0,-0.555842108938337,-0.9947269318875701,-0.20851350838393806,-0.19248972432970163,0.4833333333333333,0.19,0.2,1466.9502913698107,1447.1709549970508,0.5652173913043478,0.8695652173913043
2025-02-01,Bologna,Como,2,0,H,2024-2025,0,0,0.44756453917509276,0.2779096187903494,-0.07386674458666045,-0.3965287165084108,0.2845238095238095,0.29,0.6,1684.3876154683346,1504.0082787541253,1.4782608695652173,0.9565217391304348
2025-02-01,Atalanta,Torino,1,1,D,2024-2025,1,1,1.374961421335019,1.4017884776155642,-0.34826089257820736,-0.19418885639963826,0.2833333333333333,0.3,0.6,1763.8993053792942,1583.6927011701187,2.0,1.1304347826086956
2025-02-02,Juventus,Empoli,4,1,H,2024-2025,0,0,0.4794853917819153,0.20466536693381657,-0.48503498831603004,-0.5929050463906561,0.2911111111111111,0.49833333333333335,0.4,1742.1378849930466,1483.2221705099103,1.608695652173913,0.9130434782608695
2025-02-02,Fiorentina,Genoa,2,1,H,2024-2025,1,1,0.6005618821394761,0.706242047974552,-0.5553546504677331,-0.19276378537741248,0.36666666666666664,0.2633333333333333,0.4,1660.7144193740844,1531.342574832926,1.565217391304348,1.1304347826086956
2025-02-02,Milan,Inter,1,1,D,2024-2025,1,2,0.3767295034415666,0.4909197421062473,2.0544826155779536,1.7580286497086444,0.23341991341991344,0.46571428571428564,0.4,1697.9338322295812,1897.4862226096125,1.5454545454545454,2.272727272727273
2025-02-02,Roma,Napoli,1,1,D,2024-2025,2,7,0.3388604034659607,0.19841362395025494,0.6169192454921147,2.0099259979968855,0.34571428571428575,0.6416666666666666,0.8,1639.4700984128353,1768.655417775382,1.3043478260869565,2.3043478260869565
2025-02-03,Cagliari,Lazio,1,2,A,2024-2025,0,0,-0.35503254938223294,-0.40257892288174413,0.6866253767394118,1.0010172762271232,0.31428571428571433,0.2766666666666666,0.4,1455.8661023469156,1674.3512604970458,0.9130434782608695,1.6956521739130435
2025-02-06,Fiorentina,Inter,3,0,H,2024-2025,2,0,0.6160636316676223,0.7983818080709965,1.9356805529051957,1.5990348377086414,0.33333333333333337,0.379047619047619,0.4,1664.9295526280544,1894.6967991495164,1.6956521739130435,2.217391304347826
2025-02-07,Como,Juventus,1,2,A,2024-2025,0,1,-0.16521119138569715,-0.4524853276956623,0.631206501566886,0.31468385966705004,0.24,0.31111111111111106,0.6,1499.027230321058,1746.073185251264,0.9166666666666666,1.6666666666666667
2025-02-08,Torino,Genoa,1,1,D,2024-2025,0,0,-0.367563819378348,-0.26332283058167927,-0.5666563895336459,-0.26253903057256,0.3,0.25,0.2,1590.3692476604867,1527.127441578956,1.125,1.0833333333333333
2025-02-08,Empoli,Milan,0,2,A,2024-2025,0,0,-0.5009318158131778,-0.6471813837644189,0.33123761008228664,0.3923718255770354,0.54,0.2548484848484849,0.0,1479.2868702516928,1700.7232556896772,0.875,1.4583333333333333
2025-02-08,Verona,Atalanta,0,5,A,2024-2025,1,0,-0.23396189708905304,-0.07063326323341416,1.2942115137241683,1.2734706504472584,0.09,0.2533333333333333,0.0,1460.4880923193318,1757.2227588889261,0.9583333333333334,1.9583333333333333
2025-02-09,Napoli,Udinese,1,1,D,2024-2025,0,1,0.5692240843122323,1.860562230355627,-0.1015247831757608,0.11999403177483331,0.7166666666666666,0.2866666666666667,0.8,1767.8173670264714,1511.883043896192,2.25,1.2083333333333333
2025-02-09,Lecce,Bologna,0,0,D,2024-2025,1,1,-0.7703460489401219,-0.2657467277240813,0.4721307181191037,0.39341778910258207,0.4,0.3273809523809524,0.2,1462.643191801651,1689.368663901402,1.0,1.608695652173913
2025-02-09,Lazio,Monza,5,1,H,2024-2025,1,0,0.7003366063961736,1.0870438811108385,-0.635385975527029,-1.0377903901876553,0.30333333333333334,0.4333333333333333,0.2,1681.0673147715559,1453.6331540475296,1.75,0.5416666666666666
2025-02-09,Cagliari,Parma,2,1,H,2024-2025,0,0,-0.3683053607785755,-0.45700125825726934,-0.03383831776388477,-0.6516087695659617,0.3542857142857143,0.1335714285714286,0.4,1449.1500480724055,1377.744372318493,0.875,0.8333333333333334
2025-02-09,Venezia,Roma,0,1,A,2024-2025,0,0,-0.5041600949721471,-0.8455821060379426,0.30114363748373923,0.1201223721357368,0.5,0.4057142857142857,0.2,1394.8646229109036,1640.3081491617459,0.6666666666666666,1.2916666666666667
2025-02-10,Inter,Fiorentina,2,1,H,2024-2025,0,3,1.7799708275159685,1.4721520757886706,0.7056830344161966,0.8942708286322412,0.34571428571428575,0.4333333333333333,0.6,1870.9484335088569,1688.677918268714,2.125,1.75
2025-02-14,Bologna,Torino,3,2,H,2024-2025,0,0,0.3639675795801366,0.3095618943130942,-0.3775937097017588,-0.3184858596340224,0.2773809523809524,0.36666666666666664,0.6,1685.8747949612448,1585.9884852586124,1.5833333333333333,1.1666666666666667
2025-02-15,Milan,Verona,1,0,H,2024-2025,1,0,0.36027736922423653,0.4987983759564242,-0.3193830853622278,-0.141755987103109,0.31666666666666665,0.09,0.2,1710.6839820913356,1450.7400599843734,1.52,0.92
2025-02-15,Atalanta,Cagliari,0,0,D,2024-2025,1,1,1.4899417501652306,1.3492477524546416,-0.3154610635524654,-0.32065336355355617,0.39619047619047615,0.38761904761904764,0.4,1766.9707912238846,1454.5813737539188,2.0,0.96
2025-02-15,Lazio,Napoli,2,2,D,2024-2025,2,0,0.9077617226830927,1.1619425748720376,0.5195346974148447,1.7150598623296809,0.4144444444444444,0.6166666666666666,0.2,1686.010990376354,1760.1005927289784,1.8,2.2
2025-02-16,Monza,Lecce,0,0,D,2024-2025,0,0,-0.6453378095052763,-1.0721156566215948,-0.8406198433611439,-0.33025098342607245,0.5333333333333333,0.4,0.2,1448.6894784427316,1466.1370607418082,0.52,0.96
2025-02-16,Fiorentina,Como,0,2,A,2024-2025,0,0,0.6517384041567326,0.787755606849921,-0.18994213664413312,-0.5119553639730077,0.4333333333333333,0.22333333333333333,0.4,1685.3872582948316,1493.0237298742265,1.68,0.88
2025-02-16,Juventus,Inter,1,0,H,2024-2025,2,1,0.6458599521803582,0.41180142941500747,1.750456450181392,1.5283929678678305,0.4222222222222222,0.32904761904761903,0.4,1752.0766856980954,1874.2390934827392,1.72,2.16
2025-02-16,Udinese,Empoli,3,0,H,2024-2025,0,0,-0.1278865786053628,0.04442189117054223,-0.5773629871361525,-0.696607505069278,0.33666666666666667,0.5066666666666666,0.2,1519.599818193685,1469.3261438500344,1.2,0.84
2025-02-16,Parma,Roma,0,1,A,2024-2025,0,1,-0.06258976017219335,-0.6987183262431335,0.26103515096878455,0.2304728282615255,0.3335714285714286,0.3657142857142857,0.4,1372.3130466369798,1646.3504759580694,0.8,1.36
2025-02-17,Genoa,Venezia,2,0,H,2024-2025,0,0,-0.5816208253067259,-0.32761032928321165,-0.5808385406556459,-0.8857298773789831,0.35,0.4333333333333333,0.4,1531.5082039808303,1388.82229611458,1.08,0.64
2025-02-21,Lecce,Udinese,0,1,A,2024-2025,0,1,-0.8865032621417328,-0.37022684014659407,-0.012143436062514756,0.16692162136040267,0.3,0.4033333333333333,0.2,1468.4693833420897,1529.9698428874651,0.9615384615384616,1.2692307692307692
2025-02-22,Parma,Bologna,2,0,H,2024-2025,0,1,-0.14265249348819947,-0.7361849780048003,0.4610961157365342,0.4204520513899841,0.3335714285714286,0.2964285714285714,0.2,1366.941450357399,1690.6822460041158,0.7692307692307693,1.5769230769230769
